station,system,subsystem,schedule_name,total_pm,on_time,late,avg_days_late,compliance_pct
SMBG,AFC,TVM,BI-WEEKLY,195,159,36,1.0,81.5
SMBG,AFC,TVM,MONTHLY,33,15,18,58.3,45.5
SMBG,TELECOM,CCTV,HALF YEARLY,201,158,43,-72.1,78.6
SMBG,TELECOM,CCTV,QUARTERLY,376,203,173,0.9,54.0
SMBG,TELECOM,CLOCK,QUARTERLY,57,44,13,-29.4,77.2
SMBG,TELECOM,CLOCK,YEARLY,2,2,0,-365.0,100.0
SMBG,TELECOM,EPABX,HALF YEARLY,1,1,0,-20.0,100.0
SMBG,TELECOM,EPABX,MONTHLY,26,11,15,22.8,42.3
SMBG,TELECOM,EPABX,QUARTERLY,21,13,8,1.7,61.9
SMBG,TELECOM,EPABX,YEARLY,1,1,0,-353.0,100.0
SMBG,TELECOM,PAS/PIDS,HALF YEARLY,136,128,8,-12.2,94.1
SMBG,TELECOM,PAS/PIDS,QUARTERLY,532,252,280,21.2,47.4
SMBG,TELECOM,PAS/PIDS,YEARLY,13,13,0,-331.2,100.0
SMBG,TELECOM,RADIO,MONTHLY,16,6,10,30.6,37.5
SMBG,TELECOM,SDH/MPLS,QUARTERLY,1,1,0,-10.0,100.0
SMBG,TELECOM,SMPS,HALF YEARLY,4,4,0,-96.5,100.0
SMBG,TELECOM,SMPS,MONTHLY,38,26,12,-5.4,68.4
SMBG,TELECOM,UPS,MONTHLY,14,4,10,20.8,28.6
SMBG,TELECOM,UPS,QUARTERLY,2,2,0,-21.5,100.0
SMPK,AFC,AFC ROUTER,QUARTERLY,4,2,2,-7.2,50.0
SMPK,AFC,AFC SWITCH,QUARTERLY,21,13,8,-3.0,61.9
SMPK,AFC,AVM,MONTHLY,64,36,28,1.8,56.2
SMPK,AFC,EC,HALF YEARLY,8,2,6,-17.2,25.0
SMPK,AFC,EC,QUARTERLY,26,16,10,-4.6,61.5
SMPK,AFC,EFO,QUARTERLY,18,14,4,-36.7,77.8
SMPK,AFC,EMERGENCY SWITCH,MONTHLY,12,8,4,48.0,66.7
SMPK,AFC,GATE,MONTHLY,137,80,57,1.3,58.4
SMPK,AFC,RCTM,BI-WEEKLY,30,0,30,16.3,0.0
SMPK,AFC,RCTM,MONTHLY,12,4,8,48.8,33.3
SMPK,AFC,SC,HALF YEARLY,1,0,1,65.0,0.0
SMPK,AFC,SWING BARRIER,MONTHLY,28,14,14,6.3,50.0
SMPK,AFC,TOM,QUARTERLY,20,12,8,4.8,60.0
SMPK,AFC,TVM,BI-WEEKLY,58,0,58,16.5,0.0
SMPK,AFC,TVM,MONTHLY,24,8,16,50.2,33.3
SMPK,TELECOM,CCTV,HALF YEARLY,28,28,0,-172.0,100.0
SMPK,TELECOM,CCTV,QUARTERLY,249,141,108,8.0,56.6
SMPK,TELECOM,CCTV,YEARLY,2,2,0,-266.0,100.0
SMPK,TELECOM,CLOCK,HALF YEARLY,3,3,0,-114.7,100.0
SMPK,TELECOM,CLOCK,QUARTERLY,60,45,15,-11.8,75.0
SMPK,TELECOM,EPABX,HALF YEARLY,5,4,1,-11.8,80.0
SMPK,TELECOM,EPABX,MONTHLY,44,20,24,11.5,45.5
SMPK,TELECOM,EPABX,QUARTERLY,8,1,7,27.4,12.5
SMPK,TELECOM,PAS/PIDS,HALF YEARLY,18,6,12,-4.1,33.3
SMPK,TELECOM,PAS/PIDS,MONTHLY,15,0,15,130.0,0.0
SMPK,TELECOM,PAS/PIDS,QUARTERLY,512,308,204,7.4,60.2
SMPK,TELECOM,RADIO,MONTHLY,15,9,6,-0.6,60.0
SMPK,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-5.0,100.0
SMPK,TELECOM,SDH/MPLS,QUARTERLY,3,1,2,3.7,33.3
SMPK,TELECOM,SMPS,HALF YEARLY,6,6,0,-63.3,100.0
SMPK,TELECOM,SMPS,MONTHLY,38,24,14,-3.1,63.2
SMPK,TELECOM,UPS,HALF YEARLY,3,3,0,-119.7,100.0
SMPK,TELECOM,UPS,MONTHLY,34,20,14,-1.1,58.8
SMSM,AFC,AVM,MONTHLY,9,6,3,3.0,66.7
SMSM,AFC,EFO,QUARTERLY,3,2,1,-32.3,66.7
SMSM,AFC,EMERGENCY SWITCH,MONTHLY,6,4,2,3.0,66.7
SMSM,AFC,GATE,MONTHLY,47,33,14,5.7,70.2
SMSM,AFC,SWING BARRIER,MONTHLY,4,2,2,13.0,50.0
SMSM,AFC,TOM,QUARTERLY,2,0,2,14.0,0.0
SMSM,AFC,TVM,MONTHLY,23,14,9,1.8,60.9
SMSM,TELECOM,CCTV,HALF YEARLY,1,1,0,-131.0,100.0
SMSM,TELECOM,CCTV,QUARTERLY,87,53,34,-7.2,60.9
SMSM,TELECOM,CLOCK,QUARTERLY,21,12,9,-5.0,57.1
SMSM,TELECOM,EPABX,MONTHLY,16,12,4,-1.5,75.0
SMSM,TELECOM,EPABX,QUARTERLY,3,3,0,1.0,100.0
SMSM,TELECOM,PAS/PIDS,MONTHLY,6,4,2,-1.3,66.7
SMSM,TELECOM,PAS/PIDS,QUARTERLY,112,38,74,14.1,33.9
SMSM,TELECOM,PEST CONTROL,MONTHLY,4,3,1,-1.5,75.0
SMSM,TELECOM,RADIO,MONTHLY,4,3,1,-1.5,75.0
SMSM,TELECOM,SDH/MPLS,QUARTERLY,1,1,0,1.0,100.0
SMSM,TELECOM,SMPS,MONTHLY,6,4,2,0.7,66.7
SMSM,TELECOM,UPS,MONTHLY,7,4,3,2.3,57.1
SN,AFC,AFC SWITCH,QUARTERLY,21,16,5,-25.5,76.2
SN,AFC,AVM,MONTHLY,70,46,24,0.9,65.7
SN,AFC,CSM,MONTHLY,2,1,1,-1.0,50.0
SN,AFC,EC,HALF YEARLY,14,10,4,-21.4,71.4
SN,AFC,EC,QUARTERLY,19,7,12,26.8,36.8
SN,AFC,EFO,QUARTERLY,16,13,3,-28.5,81.2
SN,AFC,GATE,MONTHLY,251,166,85,-1.9,66.1
SN,AFC,SC,HALF YEARLY,1,0,1,106.0,0.0
SN,AFC,SWING BARRIER,MONTHLY,10,3,7,23.2,30.0
SN,AFC,TOM,QUARTERLY,18,12,6,-8.0,66.7
SN,AFC,TVM,BI-WEEKLY,68,35,33,8.4,51.5
SN,AFC,TVM,MONTHLY,60,48,12,-5.4,80.0
SN,IT,IT SWITCH,QUARTERLY,2,2,0,-12.0,100.0
SN,TELECOM,CCTV,HALF YEARLY,62,37,25,-96.3,59.7
SN,TELECOM,CCTV,MONTHLY,29,25,4,-17.0,86.2
SN,TELECOM,CCTV,QUARTERLY,256,144,112,5.0,56.2
SN,TELECOM,CLOCK,HALF YEARLY,2,0,2,183.0,0.0
SN,TELECOM,CLOCK,QUARTERLY,86,69,17,-34.2,80.2
SN,TELECOM,EARTH PIT,QUARTERLY,5,3,2,-1.8,60.0
SN,TELECOM,EPABX,HALF YEARLY,3,3,0,-59.0,100.0
SN,TELECOM,EPABX,MONTHLY,65,45,20,1.4,69.2
SN,TELECOM,EPABX,QUARTERLY,23,13,10,-12.7,56.5
SN,TELECOM,EPABX,YEARLY,1,1,0,-50.0,100.0
SN,TELECOM,PAS/PIDS,HALF YEARLY,70,51,19,-104.8,72.9
SN,TELECOM,PAS/PIDS,QUARTERLY,733,455,278,4.0,62.1
SN,TELECOM,PAS/PIDS,YEARLY,2,2,0,-183.0,100.0
SN,TELECOM,PEST CONTROL,MONTHLY,8,4,4,5.9,50.0
SN,TELECOM,RADIO,HALF YEARLY,1,1,0,-13.0,100.0
SN,TELECOM,RADIO,MONTHLY,17,13,4,-0.3,76.5
SN,TELECOM,RADIO,QUARTERLY,5,4,1,-20.2,80.0
SN,TELECOM,SDH/MPLS,QUARTERLY,2,2,0,-4.5,100.0
SN,TELECOM,SMPS,HALF YEARLY,6,4,2,-57.7,66.7
SN,TELECOM,SMPS,MONTHLY,34,16,18,3.4,47.1
SN,TELECOM,TELE SWITCH,HALF YEARLY,2,0,2,9.0,0.0
SN,TELECOM,TELE SWITCH,QUARTERLY,8,4,4,-2.8,50.0
SNVH,AFC,CSM,MONTHLY,4,4,0,-14.5,100.0
SNVH,AFC,EC,QUARTERLY,3,3,0,-62.0,100.0
SNVH,AFC,GATE,MONTHLY,16,16,0,-9.0,100.0
SNVH,AFC,SWING BARRIER,MONTHLY,1,1,0,1.0,100.0
SNVH,TELECOM,CCTV,MONTHLY,54,54,0,-30.0,100.0
SNVH,TELECOM,EPABX,MONTHLY,76,76,0,-21.2,100.0
SNVH,TELECOM,PAS/PIDS,MONTHLY,31,31,0,-2.9,100.0
SNVH,TELECOM,RADIO,MONTHLY,1,1,0,1.0,100.0
SNVH,TELECOM,TER ROOM,MONTHLY,1,1,0,2.0,100.0
SOEN,AFC,AFC ROUTER,QUARTERLY,4,2,2,18.8,50.0
SOEN,AFC,AFC SWITCH,QUARTERLY,15,6,9,34.5,40.0
SOEN,AFC,AVM,MONTHLY,14,6,8,17.1,42.9
SOEN,AFC,CSM,MONTHLY,2,2,0,0.0,100.0
SOEN,AFC,EC,QUARTERLY,4,4,0,-50.0,100.0
SOEN,AFC,EFO,QUARTERLY,6,6,0,-37.7,100.0
SOEN,AFC,EMERGENCY SWITCH,MONTHLY,3,0,3,114.7,0.0
SOEN,AFC,GATE,MONTHLY,359,229,130,0.6,63.8
SOEN,AFC,RCTM,BI-WEEKLY,63,44,19,1.9,69.8
SOEN,AFC,RCTM,MONTHLY,14,12,2,39.1,85.7
SOEN,AFC,SC,HALF YEARLY,1,0,1,112.0,0.0
SOEN,AFC,SWING BARRIER,MONTHLY,9,3,6,34.1,33.3
SOEN,AFC,TOM,QUARTERLY,13,11,2,-29.8,84.6
SOEN,AFC,TVM,BI-WEEKLY,195,141,54,1.4,72.3
SOEN,AFC,TVM,MONTHLY,39,33,6,46.6,84.6
SOEN,TELECOM,CCTV,HALF YEARLY,54,54,0,-9.3,100.0
SOEN,TELECOM,CCTV,QUARTERLY,191,100,91,21.4,52.4
SOEN,TELECOM,CLOCK,QUARTERLY,28,21,7,5.1,75.0
SOEN,TELECOM,EPABX,MONTHLY,12,8,4,13.2,66.7
SOEN,TELECOM,EPABX,QUARTERLY,28,9,19,51.8,32.1
SOEN,TELECOM,EPABX,YEARLY,1,1,0,-363.0,100.0
SOEN,TELECOM,PAS/PIDS,HALF YEARLY,30,16,14,-11.0,53.3
SOEN,TELECOM,PAS/PIDS,MONTHLY,6,3,3,35.8,50.0
SOEN,TELECOM,PAS/PIDS,QUARTERLY,479,184,295,41.7,38.4
SOEN,TELECOM,PAS/PIDS,YEARLY,2,2,0,-365.0,100.0
SOEN,TELECOM,RADIO,MONTHLY,40,22,18,4.0,55.0
SOEN,TELECOM,SDH/MPLS,QUARTERLY,2,1,1,-4.5,50.0
SOEN,TELECOM,SMPS,HALF YEARLY,4,2,2,15.0,50.0
SOEN,TELECOM,SMPS,MONTHLY,38,26,12,-3.2,68.4
SOEN,TELECOM,UPS,HALF YEARLY,4,4,0,-120.2,100.0
SOEN,TELECOM,UPS,MONTHLY,6,1,5,61.5,16.7
SOJI,AFC,AFC ROUTER,QUARTERLY,2,1,1,124.0,50.0
SOJI,AFC,AFC SWITCH,QUARTERLY,18,14,4,5.1,77.8
SOJI,AFC,AVM,MONTHLY,23,8,15,28.6,34.8
SOJI,AFC,EC,HALF YEARLY,2,2,0,-180.0,100.0
SOJI,AFC,EC,QUARTERLY,9,4,5,144.8,44.4
SOJI,AFC,EFO,QUARTERLY,13,9,4,-24.2,69.2
SOJI,AFC,EMERGENCY SWITCH,MONTHLY,18,6,12,21.3,33.3
SOJI,AFC,GATE,MONTHLY,437,225,212,1.7,51.5
SOJI,AFC,RCTM,BI-WEEKLY,66,57,9,1.1,86.4
SOJI,AFC,RCTM,MONTHLY,10,10,0,0.2,100.0
SOJI,AFC,SCVM,BI-WEEKLY,29,24,5,1.8,82.8
SOJI,AFC,SCVM,MONTHLY,8,7,1,28.6,87.5
SOJI,AFC,SWING BARRIER,MONTHLY,16,5,11,16.7,31.2
SOJI,AFC,TOM,QUARTERLY,21,15,6,-25.6,71.4
SOJI,AFC,TVM,BI-WEEKLY,297,256,41,1.1,86.2
SOJI,AFC,TVM,MONTHLY,45,45,0,0.2,100.0
SOJI,TELECOM,CCTV,HALF YEARLY,132,125,7,-75.3,94.7
SOJI,TELECOM,CCTV,QUARTERLY,304,217,87,11.2,71.4
SOJI,TELECOM,CLOCK,HALF YEARLY,3,1,2,48.7,33.3
SOJI,TELECOM,CLOCK,QUARTERLY,51,37,14,-16.6,72.5
SOJI,TELECOM,EPABX,HALF YEARLY,7,7,0,-69.7,100.0
SOJI,TELECOM,EPABX,MONTHLY,18,6,12,41.8,33.3
SOJI,TELECOM,EPABX,QUARTERLY,44,20,24,39.5,45.5
SOJI,TELECOM,PAS/PIDS,HALF YEARLY,62,53,9,-8.0,85.5
SOJI,TELECOM,PAS/PIDS,MONTHLY,1,0,1,32.0,0.0
SOJI,TELECOM,PAS/PIDS,QUARTERLY,495,328,167,0.0,66.3
SOJI,TELECOM,RADIO,MONTHLY,35,16,19,7.3,45.7
SOJI,TELECOM,SDH/MPLS,QUARTERLY,3,1,2,-8.3,33.3
SOJI,TELECOM,SMPS,HALF YEARLY,4,4,0,-118.5,100.0
SOJI,TELECOM,SMPS,MONTHLY,47,41,6,-9.0,87.2
SOJI,TELECOM,UPS,HALF YEARLY,11,11,0,-168.7,100.0
SOJI,TELECOM,UPS,MONTHLY,10,4,6,30.0,40.0
SP,AFC,AFC SWITCH,QUARTERLY,8,5,3,70.1,62.5
SP,AFC,AVM,MONTHLY,28,16,12,11.6,57.1
SP,AFC,EFO,QUARTERLY,10,6,4,1.2,60.0
SP,AFC,GATE,MONTHLY,280,176,104,-0.2,62.9
SP,AFC,SWING BARRIER,MONTHLY,6,2,4,15.3,33.3
SP,AFC,TOM,QUARTERLY,22,14,8,-7.1,63.6
SP,AFC,TVM,BI-WEEKLY,252,189,63,0.4,75.0
SP,AFC,TVM,MONTHLY,140,112,28,-4.0,80.0
SP,TELECOM,CCTV,MONTHLY,6,2,4,14.3,33.3
SP,TELECOM,CCTV,QUARTERLY,145,20,125,67.8,13.8
SP,TELECOM,CLOCK,HALF YEARLY,3,3,0,-110.0,100.0
SP,TELECOM,CLOCK,QUARTERLY,51,20,31,38.5,39.2
SP,TELECOM,EPABX,HALF YEARLY,2,2,0,-42.0,100.0
SP,TELECOM,EPABX,MONTHLY,52,28,24,4.6,53.8
SP,TELECOM,EPABX,QUARTERLY,7,5,2,-18.6,71.4
SP,TELECOM,EPABX,YEARLY,4,4,0,-190.0,100.0
SP,TELECOM,PAS/PIDS,HALF YEARLY,19,8,11,-44.5,42.1
SP,TELECOM,PAS/PIDS,QUARTERLY,441,183,258,22.7,41.5
SP,TELECOM,PAS/PIDS,YEARLY,9,9,0,-172.0,100.0
SP,TELECOM,RADIO,MONTHLY,18,12,6,-1.4,66.7
SP,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-174.0,100.0
SP,TELECOM,SDH/MPLS,QUARTERLY,1,1,0,-36.0,100.0
SP,TELECOM,SMPS,MONTHLY,38,26,12,-3.6,68.4
SP,TELECOM,TELE SWITCH,HALF YEARLY,2,2,0,-139.0,100.0
SP,TELECOM,TELE SWITCH,YEARLY,2,2,0,-245.0,100.0
SP,TELECOM,UPS,HALF YEARLY,5,4,1,-129.8,80.0
SP,TELECOM,UPS,MONTHLY,30,14,16,1.3,46.7
SP,TELECOM,UPS,YEARLY,3,3,0,-183.0,100.0
SPBD,TELECOM,CLOCK,HALF YEARLY,1,1,0,-168.0,100.0
SPBD,TELECOM,CLOCK,QUARTERLY,13,6,7,43.1,46.2
SPBD,TELECOM,EPABX,HALF YEARLY,3,3,0,-147.0,100.0
SPBD,TELECOM,EPABX,YEARLY,2,2,0,-365.0,100.0
SPBD,TELECOM,PAS/PIDS,QUARTERLY,34,0,34,34.0,0.0
SPBD,TELECOM,RADIO,MONTHLY,25,5,20,64.3,20.0
SPBD,TELECOM,SDH/MPLS,HALF YEARLY,2,2,0,-172.5,100.0
SPBD,TELECOM,SDH/MPLS,QUARTERLY,2,1,1,10.0,50.0
SPBD,TELECOM,SMPS,HALF YEARLY,2,2,0,-95.0,100.0
SPBD,TELECOM,SMPS,MONTHLY,18,10,8,16.3,55.6
SPBD,TELECOM,TER ROOM,MONTHLY,1,1,0,2.0,100.0
SPBI,AFC,AVM,MONTHLY,6,2,4,26.3,33.3
SPBI,AFC,GATE,MONTHLY,158,78,80,2.4,49.4
SPBI,AFC,RCTM,MONTHLY,3,1,2,88.0,33.3
SPBI,AFC,TOM,QUARTERLY,3,0,3,252.0,0.0
SPBI,AFC,TVM,BI-WEEKLY,16,0,16,16.0,0.0
SPBI,AFC,TVM,MONTHLY,48,32,16,2.6,66.7
SPBI,TELECOM,CCTV,HALF YEARLY,27,0,27,100.0,0.0
SPBI,TELECOM,CCTV,QUARTERLY,122,38,84,-5.6,31.1
SPBI,TELECOM,CLOCK,HALF YEARLY,2,0,2,31.0,0.0
SPBI,TELECOM,CLOCK,QUARTERLY,58,15,43,-7.9,25.9
SPBI,TELECOM,EPABX,HALF YEARLY,1,0,1,58.0,0.0
SPBI,TELECOM,EPABX,QUARTERLY,15,1,14,7.7,6.7
SPBI,TELECOM,PAS/PIDS,HALF YEARLY,2,0,2,31.0,0.0
SPBI,TELECOM,PAS/PIDS,MONTHLY,354,44,310,47.4,12.4
SPBI,TELECOM,PAS/PIDS,QUARTERLY,60,2,58,48.0,3.3
SPBI,TELECOM,RADIO,MONTHLY,8,3,5,21.6,37.5
SPBI,TELECOM,SDH/MPLS,HALF YEARLY,1,0,1,58.0,0.0
SPBI,TELECOM,SDH/MPLS,QUARTERLY,1,0,1,154.0,0.0
SPBI,TELECOM,SMPS,HALF YEARLY,2,2,0,-180.0,100.0
SPBI,TELECOM,SMPS,MONTHLY,8,4,4,3.2,50.0
SRAI,AFC,AFC ROUTER,QUARTERLY,3,3,0,-13.0,100.0
SRAI,AFC,AFC SWITCH,QUARTERLY,12,9,3,22.5,75.0
SRAI,AFC,AVM,MONTHLY,60,32,28,3.1,53.3
SRAI,AFC,EC,QUARTERLY,12,12,0,-13.0,100.0
SRAI,AFC,EFO,QUARTERLY,10,8,2,0.0,80.0
SRAI,AFC,EMERGENCY SWITCH,MONTHLY,10,6,4,-2.0,60.0
SRAI,AFC,GATE,MONTHLY,174,112,62,-1.7,64.4
SRAI,AFC,RCTM,BI-WEEKLY,28,21,7,3.3,75.0
SRAI,AFC,RCTM,MONTHLY,16,14,2,-2.0,87.5
SRAI,AFC,SC,HALF YEARLY,1,1,0,-14.0,100.0
SRAI,AFC,SWING BARRIER,MONTHLY,8,4,4,14.9,50.0
SRAI,AFC,TOM,QUARTERLY,10,8,2,0.0,80.0
SRAI,AFC,TVM,BI-WEEKLY,54,42,12,3.0,77.8
SRAI,AFC,TVM,MONTHLY,32,28,4,-0.8,87.5
SRAI,TELECOM,CCTV,HALF YEARLY,84,27,57,15.5,32.1
SRAI,TELECOM,CCTV,QUARTERLY,328,147,181,0.5,44.8
SRAI,TELECOM,CLOCK,HALF YEARLY,4,4,0,-23.0,100.0
SRAI,TELECOM,CLOCK,QUARTERLY,97,36,61,8.7,37.1
SRAI,TELECOM,EARTH PIT,QUARTERLY,6,2,4,74.0,33.3
SRAI,TELECOM,EARTH PIT,YEARLY,2,0,2,12.0,0.0
SRAI,TELECOM,EPABX,HALF YEARLY,2,2,0,-12.0,100.0
SRAI,TELECOM,EPABX,MONTHLY,60,28,32,3.1,46.7
SRAI,TELECOM,EPABX,QUARTERLY,5,4,1,-5.6,80.0
SRAI,TELECOM,PAS/PIDS,HALF YEARLY,12,8,4,-14.8,66.7
SRAI,TELECOM,PAS/PIDS,QUARTERLY,474,17,457,90.9,3.6
SRAI,TELECOM,RADIO,MONTHLY,15,6,9,6.5,40.0
SRAI,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-31.0,100.0
SRAI,TELECOM,SDH/MPLS,QUARTERLY,3,3,0,-13.0,100.0
SRAI,TELECOM,SMPS,HALF YEARLY,2,0,2,7.0,0.0
SRAI,TELECOM,SMPS,MONTHLY,33,19,14,3.2,57.6
SRAI,TELECOM,TER ROOM,MONTHLY,2,2,0,-8.5,100.0
SRAI,TELECOM,UPS,HALF YEARLY,1,0,1,7.0,0.0
SRAI,TELECOM,UPS,MONTHLY,38,25,13,-2.5,65.8
SRSM,AFC,AFC ROUTER,QUARTERLY,1,0,1,57.0,0.0
SRSM,AFC,AFC SWITCH,QUARTERLY,2,0,2,57.0,0.0
SRSM,AFC,AVM,MONTHLY,8,4,4,1.5,50.0
SRSM,AFC,EC,HALF YEARLY,1,1,0,-180.0,100.0
SRSM,AFC,EFO,QUARTERLY,2,1,1,22.5,50.0
SRSM,AFC,EMERGENCY SWITCH,MONTHLY,1,1,0,-29.0,100.0
SRSM,AFC,GATE,MONTHLY,24,6,18,20.0,25.0
SRSM,AFC,NETWORKING,QUARTERLY,4,0,4,14.0,0.0
SRSM,AFC,SWING BARRIER,MONTHLY,4,3,1,-7.2,75.0
SRSM,AFC,TOM,QUARTERLY,4,2,2,22.5,50.0
SRSM,AFC,TVM,MONTHLY,21,15,6,-0.6,71.4
SRSM,TELECOM,CCTV,HALF YEARLY,10,10,0,-4.0,100.0
SRSM,TELECOM,CCTV,QUARTERLY,117,84,33,-18.1,71.8
SRSM,TELECOM,CCTV,YEARLY,1,1,0,-195.0,100.0
SRSM,TELECOM,CLOCK,QUARTERLY,36,22,14,-19.4,61.1
SRSM,TELECOM,EARTH PIT,QUARTERLY,2,0,2,16.0,0.0
SRSM,TELECOM,EPABX,MONTHLY,18,10,8,0.4,55.6
SRSM,TELECOM,EPABX,QUARTERLY,6,3,3,-0.5,50.0
SRSM,TELECOM,PAS/PIDS,HALF YEARLY,3,3,0,-60.7,100.0
SRSM,TELECOM,PAS/PIDS,MONTHLY,106,71,35,6.0,67.0
SRSM,TELECOM,PAS/PIDS,QUARTERLY,282,230,52,-30.8,81.6
SRSM,TELECOM,PEST CONTROL,MONTHLY,5,3,2,-0.6,60.0
SRSM,TELECOM,RADIO,MONTHLY,5,3,2,-0.6,60.0
SRSM,TELECOM,SDH/MPLS,QUARTERLY,2,1,1,-0.5,50.0
SRSM,TELECOM,SMPS,HALF YEARLY,2,2,0,3.0,100.0
SRSM,TELECOM,SMPS,MONTHLY,17,11,6,-2.0,64.7
SRSM,TELECOM,UPS,MONTHLY,9,5,4,2.9,55.6
SSON,AFC,AFC SWITCH,QUARTERLY,3,0,3,136.0,0.0
SSON,AFC,EFO,QUARTERLY,6,2,4,42.0,33.3
SSON,AFC,EMERGENCY SWITCH,MONTHLY,2,0,2,57.0,0.0
SSON,AFC,GATE,MONTHLY,81,51,30,-0.0,63.0
SSON,AFC,RCTM,BI-WEEKLY,7,0,7,40.9,0.0
SSON,AFC,RCTM,MONTHLY,4,3,1,78.0,75.0
SSON,AFC,TOM,QUARTERLY,6,2,4,42.0,33.3
SSON,AFC,TVM,BI-WEEKLY,40,0,40,34.0,0.0
SSON,AFC,TVM,MONTHLY,50,30,20,19.1,60.0
SSON,TELECOM,CCTV,QUARTERLY,132,27,105,52.0,20.5
SSON,TELECOM,EPABX,MONTHLY,8,4,4,45.5,50.0
SSON,TELECOM,EPABX,QUARTERLY,16,12,4,-42.0,75.0
SSON,TELECOM,PAS/PIDS,HALF YEARLY,2,2,0,-141.0,100.0
SSON,TELECOM,PAS/PIDS,QUARTERLY,256,160,96,3.4,62.5
SSON,TELECOM,RADIO,MONTHLY,2,1,1,45.5,50.0
SSON,TELECOM,SDH/MPLS,QUARTERLY,1,0,1,189.0,0.0
SSON,TELECOM,SMPS,MONTHLY,12,6,6,10.0,50.0
SSON,TELECOM,UPS,MONTHLY,9,3,6,22.3,33.3
SSON,TELECOM,UPS,YEARLY,1,1,0,-344.0,100.0
SSTN,AFC,AFC SWITCH,QUARTERLY,9,6,3,29.0,66.7
SSTN,AFC,AVM,MONTHLY,12,2,10,25.0,16.7
SSTN,AFC,EC,HALF YEARLY,4,0,4,169.0,0.0
SSTN,AFC,EFO,QUARTERLY,12,8,4,-15.2,66.7
SSTN,AFC,EMERGENCY SWITCH,MONTHLY,2,0,2,57.0,0.0
SSTN,AFC,GATE,MONTHLY,192,101,91,5.8,52.6
SSTN,AFC,RCTM,BI-WEEKLY,10,2,8,26.3,20.0
SSTN,AFC,RCTM,MONTHLY,5,0,5,48.8,0.0
SSTN,AFC,SWING BARRIER,MONTHLY,1,0,1,67.0,0.0
SSTN,AFC,TOM,QUARTERLY,11,7,4,-8.4,63.6
SSTN,AFC,TVM,BI-WEEKLY,40,0,40,36.4,0.0
SSTN,AFC,TVM,MONTHLY,55,35,20,5.8,63.6
SSTN,TELECOM,CCTV,QUARTERLY,166,69,97,31.8,41.6
SSTN,TELECOM,CLOCK,QUARTERLY,76,39,37,0.8,51.3
SSTN,TELECOM,EARTH PIT,QUARTERLY,3,2,1,33.3,66.7
SSTN,TELECOM,EPABX,MONTHLY,31,13,18,19.9,41.9
SSTN,TELECOM,EPABX,QUARTERLY,1,1,0,-11.0,100.0
SSTN,TELECOM,PAS/PIDS,HALF YEARLY,6,6,0,-72.3,100.0
SSTN,TELECOM,PAS/PIDS,QUARTERLY,422,320,102,-11.4,75.8
SSTN,TELECOM,RADIO,MONTHLY,9,4,5,20.3,44.4
SSTN,TELECOM,RADIO,YEARLY,1,1,0,-335.0,100.0
SSTN,TELECOM,SDH/MPLS,QUARTERLY,1,0,1,111.0,0.0
SSTN,TELECOM,SMPS,HALF YEARLY,2,0,2,170.0,0.0
SSTN,TELECOM,SMPS,MONTHLY,30,18,12,3.0,60.0
SSTN,TELECOM,UPS,MONTHLY,19,10,9,15.8,52.6
STFN,AFC,AFC SWITCH,QUARTERLY,6,3,3,22.0,50.0
STFN,AFC,EFO,QUARTERLY,10,6,4,-10.8,60.0
STFN,AFC,GATE,MONTHLY,70,32,38,11.6,45.7
STFN,AFC,RCTM,BI-WEEKLY,5,0,5,71.2,0.0
STFN,AFC,RCTM,MONTHLY,8,4,4,23.0,50.0
STFN,AFC,TOM,QUARTERLY,8,4,4,9.0,50.0
STFN,AFC,TVM,BI-WEEKLY,49,19,30,33.1,38.8
STFN,AFC,TVM,MONTHLY,65,35,30,7.3,53.8
STFN,TELECOM,CCTV,HALF YEARLY,6,2,4,9.0,33.3
STFN,TELECOM,CLOCK,QUARTERLY,2,2,0,-90.0,100.0
STFN,TELECOM,PAS/PIDS,HALF YEARLY,2,2,0,-42.0,100.0
STFN,TELECOM,PAS/PIDS,QUARTERLY,78,50,28,49.6,64.1
STFN,TELECOM,PAS/PIDS,YEARLY,16,0,16,9.0,0.0
STFN,TELECOM,RADIO,MONTHLY,1,0,1,55.0,0.0
STFN,TELECOM,SDH/MPLS,QUARTERLY,1,1,0,-89.0,100.0
STFN,TELECOM,SMPS,HALF YEARLY,4,2,2,7.0,50.0
STFN,TELECOM,SMPS,MONTHLY,10,2,8,66.8,20.0
STFN,TELECOM,UPS,MONTHLY,9,2,7,45.0,22.2
STTA,AFC,AFC SWITCH,QUARTERLY,6,6,0,-66.0,100.0
STTA,AFC,AVM,MONTHLY,24,12,12,13.2,50.0
STTA,AFC,EC,QUARTERLY,12,8,4,-11.3,66.7
STTA,AFC,EFO,QUARTERLY,15,11,4,-25.5,73.3
STTA,AFC,EMERGENCY SWITCH,MONTHLY,14,6,8,7.0,42.9
STTA,AFC,GATE,MONTHLY,144,81,63,2.9,56.2
STTA,AFC,RCTM,BI-WEEKLY,28,18,10,2.0,64.3
STTA,AFC,RCTM,MONTHLY,14,8,6,4.6,57.1
STTA,AFC,SC,HALF YEARLY,2,2,0,-97.0,100.0
